t,n,short source,long source
645, 9765645, Extension by one, Extension by one of $644$
646, 9765646, Extension by one, Extension by one of $645$
647, 9765647, Extension by one, Extension by one of $646$
648, 9765648, Extension by one, Extension by one of $647$
649, 9765649, Extension by one, Extension by one of $648$
650, 9765650, Extension by one, Extension by one of $649$
651, 9765651, Extension by one, Extension by one of $650$
652, 9765652, Extension by one, Extension by one of $651$
653, 9765653, Extension by one, Extension by one of $652$
654, 9765654, Extension by one, Extension by one of $653$
655, 9765655, Extension by one, Extension by one of $654$
656, 9765656, Extension by one, Extension by one of $655$
657, 9765657, Extension by one, Extension by one of $656$
658, 9765658, Extension by one, Extension by one of $657$
659, 9765659, Extension by one, Extension by one of $658$
660, 9765660, Extension by one, Extension by one of $659$
661, 9765661, Extension by one, Extension by one of $660$
662, 9765662, Extension by one, Extension by one of $661$
663, 9765663, Extension by one, Extension by one of $662$
664, 9765664, Extension by one, Extension by one of $663$
665, 9765665, Extension by one, Extension by one of $664$
666, 9765666, Extension by one, Extension by one of $665$
667, 9765667, Extension by one, Extension by one of $666$
668, 9765668, Extension by one, Extension by one of $667$
669, 9765669, Extension by one, Extension by one of $668$
670, 9765670, Extension by one, Extension by one of $669$
671, 9765671, Extension by one, Extension by one of $670$
672, 9765672, Extension by one, Extension by one of $671$
673, 9765673, Extension by one, Extension by one of $672$
674, 9765674, Extension by one, Extension by one of $673$
675, 14348907, Reed-Solomon, RS($3^{3}$,$5$,$25$)
676, 14348908, Extension by one, Extension by one of $675$
677, 14348909, Extension by one, Extension by one of $676$
678, 14348910, Extension by one, Extension by one of $677$
679, 14348911, Extension by one, Extension by one of $678$
680, 14348912, Extension by one, Extension by one of $679$
681, 14348913, Extension by one, Extension by one of $680$
682, 14348914, Extension by one, Extension by one of $681$
683, 14348915, Extension by one, Extension by one of $682$
684, 14348916, Extension by one, Extension by one of $683$
685, 14348917, Extension by one, Extension by one of $684$
686, 14348918, Extension by one, Extension by one of $685$
687, 14348919, Extension by one, Extension by one of $686$
688, 14348920, Extension by one, Extension by one of $687$
689, 14348921, Extension by one, Extension by one of $688$
690, 14348922, Extension by one, Extension by one of $689$
691, 14348923, Extension by one, Extension by one of $690$
692, 14348924, Extension by one, Extension by one of $691$
693, 14348925, Extension by one, Extension by one of $692$
694, 14348926, Extension by one, Extension by one of $693$
695, 14348927, Extension by one, Extension by one of $694$
696, 14348928, Extension by one, Extension by one of $695$
697, 14348929, Extension by one, Extension by one of $696$
698, 14348930, Extension by one, Extension by one of $697$
699, 14348931, Extension by one, Extension by one of $698$
700, 14348932, Extension by one, Extension by one of $699$
701, 14348933, Extension by one, Extension by one of $700$
702, 14348934, Extension by one, Extension by one of $701$
703, 14348935, Extension by one, Extension by one of $702$
704, 14348936, Extension by one, Extension by one of $703$
705, 14348937, Extension by one, Extension by one of $704$
706, 14348938, Extension by one, Extension by one of $705$
707, 14348939, Extension by one, Extension by one of $706$
708, 14348940, Extension by one, Extension by one of $707$
709, 14348941, Extension by one, Extension by one of $708$
710, 14348942, Extension by one, Extension by one of $709$
711, 14348943, Extension by one, Extension by one of $710$
712, 14348944, Extension by one, Extension by one of $711$
713, 14348945, Extension by one, Extension by one of $712$
714, 14348946, Extension by one, Extension by one of $713$
715, 14348947, Extension by one, Extension by one of $714$
716, 14348948, Extension by one, Extension by one of $715$
717, 14348949, Extension by one, Extension by one of $716$
718, 14348950, Extension by one, Extension by one of $717$
719, 14348951, Extension by one, Extension by one of $718$
720, 14348952, Extension by one, Extension by one of $719$
721, 14348953, Extension by one, Extension by one of $720$
722, 14348954, Extension by one, Extension by one of $721$
723, 14348955, Extension by one, Extension by one of $722$
724, 14348956, Extension by one, Extension by one of $723$
725, 20511149, Reed-Solomon, RS($29^{1}$,$5$,$25$)
726, 20511150, Extension by one, Extension by one of $725$
727, 20511151, Extension by one, Extension by one of $726$
728, 20511152, Extension by one, Extension by one of $727$
729, 20511153, Extension by one, Extension by one of $728$
730, 20511154, Extension by one, Extension by one of $729$
731, 20511155, Extension by one, Extension by one of $730$
732, 20511156, Extension by one, Extension by one of $731$
733, 20511157, Extension by one, Extension by one of $732$
734, 20511158, Extension by one, Extension by one of $733$
735, 20511159, Extension by one, Extension by one of $734$
736, 20511160, Extension by one, Extension by one of $735$
737, 20511161, Extension by one, Extension by one of $736$
738, 20511162, Extension by one, Extension by one of $737$
739, 20511163, Extension by one, Extension by one of $738$
740, 20511164, Extension by one, Extension by one of $739$
741, 20511165, Extension by one, Extension by one of $740$
742, 20511166, Extension by one, Extension by one of $741$
743, 20511167, Extension by one, Extension by one of $742$
744, 20511168, Extension by one, Extension by one of $743$
745, 20511169, Extension by one, Extension by one of $744$
746, 20511170, Extension by one, Extension by one of $745$
747, 20511171, Extension by one, Extension by one of $746$
748, 20511172, Extension by one, Extension by one of $747$
749, 20511173, Extension by one, Extension by one of $748$
750, 20511174, Extension by one, Extension by one of $749$
751, 20511175, Extension by one, Extension by one of $750$
752, 20511176, Extension by one, Extension by one of $751$
753, 20511177, Extension by one, Extension by one of $752$
754, 20511178, Extension by one, Extension by one of $753$
755, 20511179, Extension by one, Extension by one of $754$
756, 20511180, Extension by one, Extension by one of $755$
757, 20511181, Extension by one, Extension by one of $756$
758, 20511182, Extension by one, Extension by one of $757$
759, 20511183, Extension by one, Extension by one of $758$
760, 20511184, Extension by one, Extension by one of $759$
761, 20511185, Extension by one, Extension by one of $760$
762, 20511186, Extension by one, Extension by one of $761$
763, 20511187, Extension by one, Extension by one of $762$
764, 20511188, Extension by one, Extension by one of $763$
765, 20511189, Extension by one, Extension by one of $764$
766, 20511190, Extension by one, Extension by one of $765$
767, 20511191, Extension by one, Extension by one of $766$
768, 20511192, Extension by one, Extension by one of $767$
769, 20511193, Extension by one, Extension by one of $768$
770, 20511194, Extension by one, Extension by one of $769$
771, 20511195, Extension by one, Extension by one of $770$
772, 20511196, Extension by one, Extension by one of $771$
773, 20511197, Extension by one, Extension by one of $772$
774, 20511198, Extension by one, Extension by one of $773$
775, 28629151, Reed-Solomon, RS($31^{1}$,$5$,$25$)
776, 28629152, Extension by one, Extension by one of $775$
777, 28629153, Extension by one, Extension by one of $776$
778, 28629154, Extension by one, Extension by one of $777$
779, 28629155, Extension by one, Extension by one of $778$
780, 28629156, Extension by one, Extension by one of $779$
781, 28629157, Extension by one, Extension by one of $780$
782, 28629158, Extension by one, Extension by one of $781$
783, 28629159, Extension by one, Extension by one of $782$
784, 28629160, Extension by one, Extension by one of $783$
785, 28629161, Extension by one, Extension by one of $784$
786, 28629162, Extension by one, Extension by one of $785$
787, 28629163, Extension by one, Extension by one of $786$
788, 28629164, Extension by one, Extension by one of $787$
789, 28629165, Extension by one, Extension by one of $788$
790, 28629166, Extension by one, Extension by one of $789$
791, 28629167, Extension by one, Extension by one of $790$
792, 28629168, Extension by one, Extension by one of $791$
793, 28629169, Extension by one, Extension by one of $792$
794, 28629170, Extension by one, Extension by one of $793$
795, 28629171, Extension by one, Extension by one of $794$
796, 28629172, Extension by one, Extension by one of $795$
797, 28629173, Extension by one, Extension by one of $796$
798, 28629174, Extension by one, Extension by one of $797$
799, 28629175, Extension by one, Extension by one of $798$
800, 33554432, Reed-Solomon, RS($2^{5}$,$5$,$25$)
801, 33554433, Extension by one, Extension by one of $800$
802, 33554434, Extension by one, Extension by one of $801$
803, 33554435, Extension by one, Extension by one of $802$
804, 33554436, Extension by one, Extension by one of $803$
805, 33554437, Extension by one, Extension by one of $804$
806, 33554438, Extension by one, Extension by one of $805$
807, 33554439, Extension by one, Extension by one of $806$
808, 33554440, Extension by one, Extension by one of $807$
809, 33554441, Extension by one, Extension by one of $808$
810, 33554442, Extension by one, Extension by one of $809$
811, 33554443, Extension by one, Extension by one of $810$
812, 33554444, Extension by one, Extension by one of $811$
813, 33554445, Extension by one, Extension by one of $812$
814, 33554446, Extension by one, Extension by one of $813$
815, 33554447, Extension by one, Extension by one of $814$
816, 33554448, Extension by one, Extension by one of $815$
817, 33554449, Extension by one, Extension by one of $816$
818, 33554450, Extension by one, Extension by one of $817$
819, 33554451, Extension by one, Extension by one of $818$
820, 33554452, Extension by one, Extension by one of $819$
821, 33554453, Extension by one, Extension by one of $820$
822, 33554454, Extension by one, Extension by one of $821$
823, 33554455, Extension by one, Extension by one of $822$
824, 33554456, Extension by one, Extension by one of $823$
825, 33554457, Extension by one, Extension by one of $824$
826, 33554458, Extension by one, Extension by one of $825$
827, 33554459, Extension by one, Extension by one of $826$
828, 33554460, Extension by one, Extension by one of $827$
829, 33554461, Extension by one, Extension by one of $828$
830, 33554462, Extension by one, Extension by one of $829$
831, 33554463, Extension by one, Extension by one of $830$
832, 33554464, Extension by one, Extension by one of $831$
833, 33554465, Extension by one, Extension by one of $832$
834, 33554466, Extension by one, Extension by one of $833$
835, 33554467, Extension by one, Extension by one of $834$
836, 33554468, Extension by one, Extension by one of $835$
837, 33554469, Extension by one, Extension by one of $836$
838, 33554470, Extension by one, Extension by one of $837$
839, 33554471, Extension by one, Extension by one of $838$
840, 33554472, Extension by one, Extension by one of $839$
841, 33554473, Extension by one, Extension by one of $840$
842, 33554474, Extension by one, Extension by one of $841$
843, 33554475, Extension by one, Extension by one of $842$
844, 33554476, Extension by one, Extension by one of $843$
845, 33554477, Extension by one, Extension by one of $844$
846, 33554478, Extension by one, Extension by one of $845$
847, 33554479, Extension by one, Extension by one of $846$
848, 33554480, Extension by one, Extension by one of $847$
849, 33554481, Extension by one, Extension by one of $848$
850, 33554482, Extension by one, Extension by one of $849$
851, 33554483, Extension by one, Extension by one of $850$
852, 33554484, Extension by one, Extension by one of $851$
853, 33554485, Extension by one, Extension by one of $852$
854, 33554486, Extension by one, Extension by one of $853$
855, 33554487, Extension by one, Extension by one of $854$
856, 33554496, Additive, Add($56$,$800$)
857, 33554497, Additive, Add($56$,$801$)
858, 33554498, Additive, Add($56$,$802$)
859, 33554499, Additive, Add($56$,$803$)
860, 33554500, Additive, Add($56$,$804$)
861, 33554501, Additive, Add($56$,$805$)
862, 33554502, Additive, Add($56$,$806$)
863, 33554513, Additive, Add($63$,$800$)
864, 33554514, Additive, Add($63$,$801$)
865, 33554515, Additive, Add($63$,$802$)
866, 33554516, Additive, Add($63$,$803$)
867, 33554517, Additive, Add($63$,$804$)
868, 33554518, Additive, Add($63$,$805$)
869, 33554519, Additive, Add($63$,$806$)
870, 33554520, Additive, Add($63$,$807$)
871, 33554521, Additive, Add($63$,$808$)
872, 33554522, Additive, Add($63$,$809$)
873, 33554523, Additive, Add($63$,$810$)
874, 33554524, Additive, Add($63$,$811$)
875, 33554525, Additive, Add($63$,$812$)
876, 33554526, Additive, Add($63$,$813$)
877, 33554553, Additive, Add($77$,$800$)
878, 33554554, Additive, Add($77$,$801$)
879, 33554555, Additive, Add($77$,$802$)
880, 33554556, Additive, Add($77$,$803$)
881, 33554557, Additive, Add($77$,$804$)
882, 33554558, Additive, Add($77$,$805$)
883, 33554559, Additive, Add($77$,$806$)
884, 33554560, Additive, Add($77$,$807$)
885, 33554561, Additive, Add($77$,$808$)
886, 33554562, Additive, Add($77$,$809$)
887, 33554563, Additive, Add($77$,$810$)
888, 33554564, Additive, Add($77$,$811$)
889, 33554565, Additive, Add($77$,$812$)
890, 33554566, Additive, Add($77$,$813$)
891, 33554601, Additive, Add($91$,$800$)
892, 33554602, Additive, Add($91$,$801$)
893, 33554603, Additive, Add($91$,$802$)
894, 33554604, Additive, Add($91$,$803$)
895, 33554605, Additive, Add($91$,$804$)
896, 33554606, Additive, Add($91$,$805$)
897, 33554607, Additive, Add($91$,$806$)
898, 33554608, Additive, Add($91$,$807$)
899, 33554609, Additive, Add($91$,$808$)
900, 33554610, Additive, Add($91$,$809$)
901, 33554611, Additive, Add($91$,$810$)
902, 33554612, Additive, Add($91$,$811$)
903, 33554613, Additive, Add($91$,$812$)
904, 33554614, Additive, Add($91$,$813$)
905, 33554615, Additive, Add($91$,$814$)
906, 33554616, Additive, Add($91$,$815$)
907, 33554617, Additive, Add($91$,$816$)
908, 33554618, Additive, Add($91$,$817$)
909, 33554619, Additive, Add($91$,$818$)
910, 33554620, Additive, Add($91$,$819$)
911, 33554621, Additive, Add($91$,$820$)
912, 33554688, Additive, Add($112$,$800$)
913, 33554689, Additive, Add($112$,$801$)
914, 33554690, Additive, Add($112$,$802$)
915, 33554691, Additive, Add($112$,$803$)
916, 33554692, Additive, Add($112$,$804$)
917, 33554693, Additive, Add($112$,$805$)
918, 33554694, Additive, Add($112$,$806$)
919, 33554721, Additive, Add($119$,$800$)
920, 33554722, Additive, Add($119$,$801$)
921, 33554723, Additive, Add($119$,$802$)
922, 33554724, Additive, Add($119$,$803$)
923, 33554725, Additive, Add($119$,$804$)
924, 33554726, Additive, Add($119$,$805$)
925, 69343957, Reed-Solomon, RS($37^{1}$,$5$,$25$)
926, 69343958, Extension by one, Extension by one of $925$
927, 69343959, Extension by one, Extension by one of $926$
928, 69343960, Extension by one, Extension by one of $927$
929, 69343961, Extension by one, Extension by one of $928$
930, 69343962, Extension by one, Extension by one of $929$
931, 69343963, Extension by one, Extension by one of $930$
932, 69343964, Extension by one, Extension by one of $931$
933, 69343965, Extension by one, Extension by one of $932$
934, 69343966, Extension by one, Extension by one of $933$
935, 69343967, Extension by one, Extension by one of $934$
936, 69343968, Extension by one, Extension by one of $935$
937, 69343969, Extension by one, Extension by one of $936$
938, 69343970, Extension by one, Extension by one of $937$
939, 69343971, Extension by one, Extension by one of $938$
940, 69343972, Extension by one, Extension by one of $939$
941, 69343973, Extension by one, Extension by one of $940$
942, 69343974, Extension by one, Extension by one of $941$
943, 69343975, Extension by one, Extension by one of $942$
944, 69343976, Extension by one, Extension by one of $943$
945, 69343977, Extension by one, Extension by one of $944$
946, 69343978, Extension by one, Extension by one of $945$
947, 69343979, Extension by one, Extension by one of $946$
948, 69343980, Extension by one, Extension by one of $947$
949, 69343981, Extension by one, Extension by one of $948$
950, 69343982, Extension by one, Extension by one of $949$
951, 69343983, Extension by one, Extension by one of $950$
952, 69343984, Extension by one, Extension by one of $951$
953, 69343985, Extension by one, Extension by one of $952$
954, 69343986, Extension by one, Extension by one of $953$
955, 69343987, Extension by one, Extension by one of $954$
956, 69343988, Extension by one, Extension by one of $955$
957, 69343989, Extension by one, Extension by one of $956$
958, 69343990, Extension by one, Extension by one of $957$
959, 69343991, Extension by one, Extension by one of $958$
960, 69343992, Extension by one, Extension by one of $959$
961, 887503681, Reed-Solomon, RS($31^{1}$,$6$,$31$)
962, 887503682, Extension by one, Extension by one of $961$
963, 887503683, Extension by one, Extension by one of $962$
964, 887503684, Extension by one, Extension by one of $963$
965, 887503685, Extension by one, Extension by one of $964$
966, 887503686, Extension by one, Extension by one of $965$
967, 887503687, Extension by one, Extension by one of $966$
968, 887503688, Extension by one, Extension by one of $967$
969, 887503689, Extension by one, Extension by one of $968$
970, 887503690, Extension by one, Extension by one of $969$
971, 887503691, Extension by one, Extension by one of $970$
972, 887503692, Extension by one, Extension by one of $971$
973, 887503693, Extension by one, Extension by one of $972$
974, 887503694, Extension by one, Extension by one of $973$
975, 887503695, Extension by one, Extension by one of $974$
976, 887503696, Extension by one, Extension by one of $975$
977, 887503697, Extension by one, Extension by one of $976$
978, 887503698, Extension by one, Extension by one of $977$
979, 887503699, Extension by one, Extension by one of $978$
980, 887503700, Extension by one, Extension by one of $979$
981, 887503701, Extension by one, Extension by one of $980$
982, 887503702, Extension by one, Extension by one of $981$
983, 887503703, Extension by one, Extension by one of $982$
984, 887503704, Extension by one, Extension by one of $983$
985, 887503705, Extension by one, Extension by one of $984$
986, 887503706, Extension by one, Extension by one of $985$
987, 887503707, Extension by one, Extension by one of $986$
988, 887503708, Extension by one, Extension by one of $987$
989, 887503709, Extension by one, Extension by one of $988$
990, 887503710, Extension by one, Extension by one of $989$
991, 887503711, Extension by one, Extension by one of $990$
992, 1073741824, Reed-Solomon, RS($2^{5}$,$6$,$31$)
993, 1073741825, Extension by one, Extension by one of $992$
994, 1073741826, Extension by one, Extension by one of $993$
995, 1073741827, Extension by one, Extension by one of $994$
996, 1073741828, Extension by one, Extension by one of $995$
997, 1073741829, Extension by one, Extension by one of $996$
998, 1073741830, Extension by one, Extension by one of $997$
999, 1073741831, Extension by one, Extension by one of $998$
1000, 1073741832, Extension by one, Extension by one of $999$
1001, 1073741833, Extension by one, Extension by one of $1000$
1002, 1073741834, Extension by one, Extension by one of $1001$
1003, 1073741835, Extension by one, Extension by one of $1002$
1004, 1073741836, Extension by one, Extension by one of $1003$
1005, 1073741837, Extension by one, Extension by one of $1004$
1006, 1073741838, Extension by one, Extension by one of $1005$
1007, 1073741839, Extension by one, Extension by one of $1006$
1008, 1073741840, Extension by one, Extension by one of $1007$
1009, 1073741841, Extension by one, Extension by one of $1008$
1010, 1073741842, Extension by one, Extension by one of $1009$
1011, 1073741843, Extension by one, Extension by one of $1010$
1012, 1073741844, Extension by one, Extension by one of $1011$
1013, 1073741845, Extension by one, Extension by one of $1012$
1014, 1073741846, Extension by one, Extension by one of $1013$
1015, 1073741847, Extension by one, Extension by one of $1014$
1016, 1073741848, Extension by one, Extension by one of $1015$
1017, 1073741849, Extension by one, Extension by one of $1016$
1018, 1073741850, Extension by one, Extension by one of $1017$
1019, 1073741851, Extension by one, Extension by one of $1018$
1020, 1073741852, Extension by one, Extension by one of $1019$
1021, 1073741853, Extension by one, Extension by one of $1020$
1022, 1073741854, Extension by one, Extension by one of $1021$
1023, 1073741855, Extension by one, Extension by one of $1022$
1024, 1073741856, Extension by one, Extension by one of $1023$
1025, 1073741857, Extension by one, Extension by one of $1024$
1026, 1073741858, Extension by one, Extension by one of $1025$
1027, 1073741859, Extension by one, Extension by one of $1026$
1028, 1073741860, Extension by one, Extension by one of $1027$
1029, 1073741861, Extension by one, Extension by one of $1028$
1030, 1073741862, Extension by one, Extension by one of $1029$
1031, 1073741863, Extension by one, Extension by one of $1030$
1032, 1073741864, Extension by one, Extension by one of $1031$
1033, 1073741865, Extension by one, Extension by one of $1032$
1034, 1073741866, Extension by one, Extension by one of $1033$
1035, 1073741867, Extension by one, Extension by one of $1034$
1036, 1073741868, Extension by one, Extension by one of $1035$
1037, 1073741869, Extension by one, Extension by one of $1036$
1038, 1073741870, Extension by one, Extension by one of $1037$
1039, 1073741871, Extension by one, Extension by one of $1038$
1040, 1073741872, Extension by one, Extension by one of $1039$
1041, 1073741873, Extension by one, Extension by one of $1040$
1042, 1073741874, Extension by one, Extension by one of $1041$
1043, 1073741875, Extension by one, Extension by one of $1042$
1044, 1073741876, Extension by one, Extension by one of $1043$
1045, 1073741877, Extension by one, Extension by one of $1044$
1046, 1073741878, Extension by one, Extension by one of $1045$
1047, 1073741879, Extension by one, Extension by one of $1046$
1048, 1073741888, Additive, Add($56$,$992$)
1049, 1073741889, Additive, Add($56$,$993$)
1050, 1073741890, Additive, Add($56$,$994$)
1051, 1073741891, Additive, Add($56$,$995$)
1052, 1073741892, Additive, Add($56$,$996$)
1053, 1073741893, Additive, Add($56$,$997$)
1054, 1073741894, Additive, Add($56$,$998$)
1055, 1073741905, Additive, Add($63$,$992$)
1056, 1073741906, Additive, Add($63$,$993$)
1057, 1073741907, Additive, Add($63$,$994$)
1058, 1073741908, Additive, Add($63$,$995$)
1059, 1073741909, Additive, Add($63$,$996$)
1060, 1073741910, Additive, Add($63$,$997$)
1061, 1073741911, Additive, Add($63$,$998$)
1062, 1073741912, Additive, Add($63$,$999$)
1063, 1073741913, Additive, Add($63$,$1000$)
1064, 1073741914, Additive, Add($63$,$1001$)
1065, 1073741915, Additive, Add($63$,$1002$)
1066, 1073741916, Additive, Add($63$,$1003$)
1067, 1073741917, Additive, Add($63$,$1004$)
1068, 1073741918, Additive, Add($63$,$1005$)
1069, 1073741945, Additive, Add($77$,$992$)
1070, 1073741946, Additive, Add($77$,$993$)
1071, 1073741947, Additive, Add($77$,$994$)
1072, 1073741948, Additive, Add($77$,$995$)
1073, 1073741949, Additive, Add($77$,$996$)
1074, 1073741950, Additive, Add($77$,$997$)
1075, 1073741951, Additive, Add($77$,$998$)
1076, 1073741952, Additive, Add($77$,$999$)
1077, 1073741953, Additive, Add($77$,$1000$)
1078, 1073741954, Additive, Add($77$,$1001$)
1079, 1073741955, Additive, Add($77$,$1002$)
1080, 1073741956, Additive, Add($77$,$1003$)
1081, 1073741957, Additive, Add($77$,$1004$)
1082, 1073741958, Additive, Add($77$,$1005$)
1083, 1073741993, Additive, Add($91$,$992$)
1084, 1073741994, Additive, Add($91$,$993$)
1085, 1073741995, Additive, Add($91$,$994$)
1086, 1073741996, Additive, Add($91$,$995$)
1087, 1073741997, Additive, Add($91$,$996$)
1088, 1073741998, Additive, Add($91$,$997$)
1089, 1073741999, Additive, Add($91$,$998$)
1090, 1073742000, Additive, Add($91$,$999$)
1091, 1073742001, Additive, Add($91$,$1000$)
1092, 1073742002, Additive, Add($91$,$1001$)
1093, 1073742003, Additive, Add($91$,$1002$)
1094, 1073742004, Additive, Add($91$,$1003$)
1095, 1073742005, Additive, Add($91$,$1004$)
1096, 1073742006, Additive, Add($91$,$1005$)
1097, 1073742007, Additive, Add($91$,$1006$)
1098, 1073742008, Additive, Add($91$,$1007$)
1099, 1073742009, Additive, Add($91$,$1008$)
1100, 1073742010, Additive, Add($91$,$1009$)
1101, 1073742011, Additive, Add($91$,$1010$)
1102, 1073742012, Additive, Add($91$,$1011$)
1103, 1073742013, Additive, Add($91$,$1012$)
1104, 1073742080, Additive, Add($112$,$992$)
1105, 1073742081, Additive, Add($112$,$993$)
1106, 1073742082, Additive, Add($112$,$994$)
1107, 1073742083, Additive, Add($112$,$995$)
1108, 1073742084, Additive, Add($112$,$996$)
1109, 1073742085, Additive, Add($112$,$997$)
1110, 1073742086, Additive, Add($112$,$998$)
1111, 1073742113, Additive, Add($119$,$992$)
1112, 1073742114, Additive, Add($119$,$993$)
1113, 1073742115, Additive, Add($119$,$994$)
1114, 1073742116, Additive, Add($119$,$995$)
1115, 1073742117, Additive, Add($119$,$996$)
1116, 1073742118, Additive, Add($119$,$997$)
1117, 1073742119, Additive, Add($119$,$998$)
1118, 1073742120, Additive, Add($119$,$999$)
1119, 1073742121, Additive, Add($119$,$1000$)
1120, 1073742122, Additive, Add($119$,$1001$)
1121, 1073742123, Additive, Add($119$,$1002$)
1122, 1073742124, Additive, Add($119$,$1003$)
1123, 1073742125, Additive, Add($119$,$1004$)
1124, 1073742126, Additive, Add($119$,$1005$)
1125, 1073742185, Additive, Add($133$,$992$)
1126, 1073742186, Additive, Add($133$,$993$)
1127, 1073742187, Additive, Add($133$,$994$)
1128, 1073742188, Additive, Add($133$,$995$)
1129, 1073742189, Additive, Add($133$,$996$)
1130, 1073742190, Additive, Add($133$,$997$)
1131, 1073742191, Additive, Add($133$,$998$)
1132, 1073742192, Additive, Add($133$,$999$)
1133, 1073742193, Additive, Add($133$,$1000$)
1134, 1073742194, Additive, Add($133$,$1001$)
1135, 1073742195, Additive, Add($133$,$1002$)
1136, 1073742196, Additive, Add($133$,$1003$)
1137, 1073742197, Additive, Add($133$,$1004$)
1138, 1073742198, Additive, Add($133$,$1005$)
1139, 1073742199, Additive, Add($133$,$1006$)
1140, 1073742200, Additive, Add($133$,$1007$)
1141, 1073742201, Additive, Add($133$,$1008$)
1142, 1073742202, Additive, Add($133$,$1009$)
1143, 1073742203, Additive, Add($133$,$1010$)
1144, 1073742204, Additive, Add($133$,$1011$)
1145, 1073742205, Additive, Add($133$,$1012$)
1146, 1073742206, Additive, Add($133$,$1013$)
1147, 2565726409, Reed-Solomon, RS($37^{1}$,$6$,$31$)
1148, 2565726410, Extension by one, Extension by one of $1147$
1149, 2565726411, Extension by one, Extension by one of $1148$
1150, 2565726412, Extension by one, Extension by one of $1149$
1151, 2565726413, Extension by one, Extension by one of $1150$
1152, 2565726414, Extension by one, Extension by one of $1151$
1153, 2565726415, Extension by one, Extension by one of $1152$
1154, 2565726416, Extension by one, Extension by one of $1153$
1155, 2565726417, Extension by one, Extension by one of $1154$
1156, 2565726418, Extension by one, Extension by one of $1155$
1157, 2565726419, Extension by one, Extension by one of $1156$
1158, 2565726420, Extension by one, Extension by one of $1157$
1159, 2565726421, Extension by one, Extension by one of $1158$
1160, 2565726422, Extension by one, Extension by one of $1159$
1161, 2565726423, Extension by one, Extension by one of $1160$
1162, 2565726424, Extension by one, Extension by one of $1161$
1163, 2565726425, Extension by one, Extension by one of $1162$
1164, 2565726426, Extension by one, Extension by one of $1163$
1165, 2565726427, Extension by one, Extension by one of $1164$
1166, 2565726428, Extension by one, Extension by one of $1165$
1167, 2565726429, Extension by one, Extension by one of $1166$
1168, 2565726430, Extension by one, Extension by one of $1167$
1169, 2565726431, Extension by one, Extension by one of $1168$
1170, 2565726432, Extension by one, Extension by one of $1169$
1171, 2565726433, Extension by one, Extension by one of $1170$
1172, 2565726434, Extension by one, Extension by one of $1171$
1173, 2565726435, Extension by one, Extension by one of $1172$
1174, 2565726436, Extension by one, Extension by one of $1173$
1175, 2565726437, Extension by one, Extension by one of $1174$
1176, 2565726438, Extension by one, Extension by one of $1175$
1177, 2565726439, Extension by one, Extension by one of $1176$
1178, 2565726440, Extension by one, Extension by one of $1177$
1179, 2565726441, Extension by one, Extension by one of $1178$
1180, 2565726442, Extension by one, Extension by one of $1179$
1181, 2565726443, Extension by one, Extension by one of $1180$
1182, 2565726444, Extension by one, Extension by one of $1181$
1183, 2565726445, Extension by one, Extension by one of $1182$
1184, 2565726446, Extension by one, Extension by one of $1183$
1185, 2565726447, Extension by one, Extension by one of $1184$
1186, 2565726448, Extension by one, Extension by one of $1185$
1187, 2565726449, Extension by one, Extension by one of $1186$
1188, 2565726450, Extension by one, Extension by one of $1187$
1189, 2565726451, Extension by one, Extension by one of $1188$
1190, 2565726452, Extension by one, Extension by one of $1189$
1191, 2565726453, Extension by one, Extension by one of $1190$
1192, 2565726454, Extension by one, Extension by one of $1191$
1193, 2565726455, Extension by one, Extension by one of $1192$
1194, 2565726456, Extension by one, Extension by one of $1193$
1195, 2565726457, Extension by one, Extension by one of $1194$
1196, 2565726458, Extension by one, Extension by one of $1195$
1197, 2565726459, Extension by one, Extension by one of $1196$
1198, 2565726460, Extension by one, Extension by one of $1197$
1199, 2565726461, Extension by one, Extension by one of $1198$
1200, 2565726462, Extension by one, Extension by one of $1199$
1201, 2565726463, Extension by one, Extension by one of $1200$
1202, 2565726464, Extension by one, Extension by one of $1201$
1203, 2565726473, Additive, Add($56$,$1147$)
1204, 2565726474, Additive, Add($56$,$1148$)
1205, 2565726475, Additive, Add($56$,$1149$)
1206, 2565726476, Additive, Add($56$,$1150$)
1207, 2565726477, Additive, Add($56$,$1151$)
1208, 2565726478, Additive, Add($56$,$1152$)
1209, 2565726479, Additive, Add($56$,$1153$)
1210, 2565726490, Additive, Add($63$,$1147$)
1211, 2565726491, Additive, Add($63$,$1148$)
1212, 2565726492, Additive, Add($63$,$1149$)
1213, 2565726493, Additive, Add($63$,$1150$)
1214, 2565726494, Additive, Add($63$,$1151$)
1215, 2565726495, Additive, Add($63$,$1152$)
1216, 2565726496, Additive, Add($63$,$1153$)
1217, 2565726497, Additive, Add($63$,$1154$)
1218, 2565726498, Additive, Add($63$,$1155$)
1219, 2565726499, Additive, Add($63$,$1156$)
1220, 2565726500, Additive, Add($63$,$1157$)
1221, 2565726501, Additive, Add($63$,$1158$)
1222, 2565726502, Additive, Add($63$,$1159$)
1223, 2565726503, Additive, Add($63$,$1160$)
1224, 2565726530, Additive, Add($77$,$1147$)
1225, 2565726531, Additive, Add($77$,$1148$)
1226, 2565726532, Additive, Add($77$,$1149$)
1227, 2565726533, Additive, Add($77$,$1150$)
1228, 2565726534, Additive, Add($77$,$1151$)
